url,place,filename,param,model,scenario,gn,st_date,end_date,file_path
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19820101-19821231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19820101-19821231.nc,pr,SAM0-UNICON,historical,gn,19820101,19821231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19830101-19831231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19830101-19831231.nc,pr,SAM0-UNICON,historical,gn,19830101,19831231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19840101-19841231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19840101-19841231.nc,pr,SAM0-UNICON,historical,gn,19840101,19841231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19850101-19851231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19850101-19851231.nc,pr,SAM0-UNICON,historical,gn,19850101,19851231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19860101-19861231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19860101-19861231.nc,pr,SAM0-UNICON,historical,gn,19860101,19861231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19870101-19871231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19870101-19871231.nc,pr,SAM0-UNICON,historical,gn,19870101,19871231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19880101-19881231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19880101-19881231.nc,pr,SAM0-UNICON,historical,gn,19880101,19881231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19890101-19891231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19890101-19891231.nc,pr,SAM0-UNICON,historical,gn,19890101,19891231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19900101-19901231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19900101-19901231.nc,pr,SAM0-UNICON,historical,gn,19900101,19901231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19910101-19911231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19910101-19911231.nc,pr,SAM0-UNICON,historical,gn,19910101,19911231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19920101-19921231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19920101-19921231.nc,pr,SAM0-UNICON,historical,gn,19920101,19921231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19930101-19931231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19930101-19931231.nc,pr,SAM0-UNICON,historical,gn,19930101,19931231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19940101-19941231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19940101-19941231.nc,pr,SAM0-UNICON,historical,gn,19940101,19941231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19950101-19951231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19950101-19951231.nc,pr,SAM0-UNICON,historical,gn,19950101,19951231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19960101-19961231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19960101-19961231.nc,pr,SAM0-UNICON,historical,gn,19960101,19961231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19970101-19971231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19970101-19971231.nc,pr,SAM0-UNICON,historical,gn,19970101,19971231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19980101-19981231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19980101-19981231.nc,pr,SAM0-UNICON,historical,gn,19980101,19981231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19990101-19991231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_19990101-19991231.nc,pr,SAM0-UNICON,historical,gn,19990101,19991231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20000101-20001231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20000101-20001231.nc,pr,SAM0-UNICON,historical,gn,20000101,20001231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20010101-20011231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20010101-20011231.nc,pr,SAM0-UNICON,historical,gn,20010101,20011231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20020101-20021231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20020101-20021231.nc,pr,SAM0-UNICON,historical,gn,20020101,20021231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20030101-20031231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20030101-20031231.nc,pr,SAM0-UNICON,historical,gn,20030101,20031231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20040101-20041231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20040101-20041231.nc,pr,SAM0-UNICON,historical,gn,20040101,20041231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20050101-20051231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20050101-20051231.nc,pr,SAM0-UNICON,historical,gn,20050101,20051231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20060101-20061231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20060101-20061231.nc,pr,SAM0-UNICON,historical,gn,20060101,20061231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20070101-20071231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20070101-20071231.nc,pr,SAM0-UNICON,historical,gn,20070101,20071231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20080101-20081231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20080101-20081231.nc,pr,SAM0-UNICON,historical,gn,20080101,20081231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20090101-20091231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20090101-20091231.nc,pr,SAM0-UNICON,historical,gn,20090101,20091231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20100101-20101231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20100101-20101231.nc,pr,SAM0-UNICON,historical,gn,20100101,20101231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20110101-20111231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20110101-20111231.nc,pr,SAM0-UNICON,historical,gn,20110101,20111231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20120101-20121231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20120101-20121231.nc,pr,SAM0-UNICON,historical,gn,20120101,20121231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20130101-20131231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20130101-20131231.nc,pr,SAM0-UNICON,historical,gn,20130101,20131231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/pr/gn/v20190323/pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20140101-20141231.nc,wget-20230513204104.sh,pr_day_SAM0-UNICON_historical_r1i1p1f1_gn_20140101-20141231.nc,pr,SAM0-UNICON,historical,gn,20140101,20141231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19510101-19511231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19510101-19511231.nc,huss,SAM0-UNICON,historical,gn,19510101,19511231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19520101-19521231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19520101-19521231.nc,huss,SAM0-UNICON,historical,gn,19520101,19521231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19530101-19531231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19530101-19531231.nc,huss,SAM0-UNICON,historical,gn,19530101,19531231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19540101-19541231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19540101-19541231.nc,huss,SAM0-UNICON,historical,gn,19540101,19541231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19550101-19551231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19550101-19551231.nc,huss,SAM0-UNICON,historical,gn,19550101,19551231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19560101-19561231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19560101-19561231.nc,huss,SAM0-UNICON,historical,gn,19560101,19561231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19570101-19571231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19570101-19571231.nc,huss,SAM0-UNICON,historical,gn,19570101,19571231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19580101-19581231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19580101-19581231.nc,huss,SAM0-UNICON,historical,gn,19580101,19581231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19590101-19591231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19590101-19591231.nc,huss,SAM0-UNICON,historical,gn,19590101,19591231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19600101-19601231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19600101-19601231.nc,huss,SAM0-UNICON,historical,gn,19600101,19601231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19610101-19611231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19610101-19611231.nc,huss,SAM0-UNICON,historical,gn,19610101,19611231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19620101-19621231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19620101-19621231.nc,huss,SAM0-UNICON,historical,gn,19620101,19621231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19630101-19631231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19630101-19631231.nc,huss,SAM0-UNICON,historical,gn,19630101,19631231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19640101-19641231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19640101-19641231.nc,huss,SAM0-UNICON,historical,gn,19640101,19641231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19650101-19651231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19650101-19651231.nc,huss,SAM0-UNICON,historical,gn,19650101,19651231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19660101-19661231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19660101-19661231.nc,huss,SAM0-UNICON,historical,gn,19660101,19661231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19670101-19671231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19670101-19671231.nc,huss,SAM0-UNICON,historical,gn,19670101,19671231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19680101-19681231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19680101-19681231.nc,huss,SAM0-UNICON,historical,gn,19680101,19681231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19690101-19691231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19690101-19691231.nc,huss,SAM0-UNICON,historical,gn,19690101,19691231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19700101-19701231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19700101-19701231.nc,huss,SAM0-UNICON,historical,gn,19700101,19701231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19710101-19711231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19710101-19711231.nc,huss,SAM0-UNICON,historical,gn,19710101,19711231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19720101-19721231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19720101-19721231.nc,huss,SAM0-UNICON,historical,gn,19720101,19721231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19730101-19731231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19730101-19731231.nc,huss,SAM0-UNICON,historical,gn,19730101,19731231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19740101-19741231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19740101-19741231.nc,huss,SAM0-UNICON,historical,gn,19740101,19741231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19750101-19751231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19750101-19751231.nc,huss,SAM0-UNICON,historical,gn,19750101,19751231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19760101-19761231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19760101-19761231.nc,huss,SAM0-UNICON,historical,gn,19760101,19761231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19770101-19771231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19770101-19771231.nc,huss,SAM0-UNICON,historical,gn,19770101,19771231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19780101-19781231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19780101-19781231.nc,huss,SAM0-UNICON,historical,gn,19780101,19781231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19790101-19791231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19790101-19791231.nc,huss,SAM0-UNICON,historical,gn,19790101,19791231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19800101-19801231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19800101-19801231.nc,huss,SAM0-UNICON,historical,gn,19800101,19801231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19810101-19811231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19810101-19811231.nc,huss,SAM0-UNICON,historical,gn,19810101,19811231,
http://dist.nmlab.snu.ac.kr/thredds/fileServer/my_cmip6_dataroot/CMIP6/CMIP/SNU/SAM0-UNICON/historical/r1i1p1f1/day/huss/gn/v20190323/huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19820101-19821231.nc,wget-20230513204110.sh,huss_day_SAM0-UNICON_historical_r1i1p1f1_gn_19820101-19821231.nc,huss,SAM0-UNICON,historical,gn,19820101,19821231,
